id,timestamp,caption,url,videoDuration,videoPlayCount,videoUrl,videoViewCount,caption_cleaned
3443172321646380923,2024-08-26T14:00:02.000Z,"is it a hot dog or is it cake?! @sugarfreakshow tests @joeychestnut and @kobayashitakeru to see if they can spot the real hot dog

watch kobayashi and chestnut face off in UNFINISHED BEEF on September 2, only on Netflix",https://www.instagram.com/p/C_ImvvcMId7/,89.464,619467.0,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m69/An-J5Q6us69euCe6A0kCxOUtkqrYA8rCWpOrbeE34KzCweBH2QsD4m4a7IMv3vP_WgZ8D_oumUtneVlngY4w6OI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=104&vs=1283814056329824_2228691823&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTmtjNkFKZUpscTBzdVVJQUxPZXNjMDVWVXg4YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJTmJMQnU5a2c5Z0Fod0RBRGVZZHoxb09WZ05icV9FQUFBRhUCAsgBACgAGAAbABUAACbA7bLzmJi8PxUCKAJDMywXQFZdsi0OVgQYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=72e1d4dc1b&ccb=9-4&oh=00_AYDGBCQUO7_1VnRk-x8IA075kkVuiQ-BtrmkL27XJGmbxg&oe=66D4C378&_nc_sid=10d13b,96823.0,u n f n h e b e e f septemb 2 netflix
3443917791889567906,2024-08-27T14:00:05.000Z,the “how am i gonna finish” took me out!! ADAM SANDLER: LOVE YOU is now playing,https://www.instagram.com/p/C_LQPwtObCi/,36.25,1304415.0,https://instagram.fhsv1-1.fna.fbcdn.net/o1/v/t16/f2/m69/An-EZ0K0dooOoWANe06kNOdbn1XIhLfYGg0qtpgensKRs5kvCOLLkjDec-ib1aONNNROVjTcFiuke-qteb69K-mB.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=108&vs=1157846998620245_1944914612&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSy02SVJOUmxXanhNVmtFQU5UbDV3VWY5QTh3YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGZ3RRUnVrajhrSHIxOEVBTV9SSWRIbmRlczhicV9FQUFBRhUCAsgBACgAGAAbABUAACbIo%2BfmrYOCQBUCKAJDMywXQEIgAAAAAAAYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=04345e2298&ccb=9-4&oh=00_AYAx3xMlV9ICvfsvyydR_HLCLqlTzd4CEHq6Zt5vzZK32Q&oe=66D4BA96&_nc_sid=10d13b,346140.0,n l e r l v e u play
3443871984159180375,2024-08-27T13:00:19.000Z,when picture perfect isn’t. MONSTERS: THE LYLE AND ERIK MENENDEZ STORY coming september 19,https://www.instagram.com/p/C_LF1K7ukZX/,54.193,3159446.0,https://scontent-dfw5-1.cdninstagram.com/o1/v/t16/f2/m69/An_DQcBXngtoY1MaIoDiYkTCaj688qWW7NtbLLjjrcula4T8GoHWoKJWA_quIrx1NPdazBLgNvt10RhHezX6uZOa.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=111&vs=817343207235316_3299690316&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTFlHN1JOcTVxRGtOeFFEQUFTdGpjUTJoM2NyYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPYVRRaHZkclNQRmFBa0ZBTzN1bC04cFgyd2NicV9FQUFBRhUCAsgBACgAGAAbABUAACb8w4W9vvL%2BPxUCKAJDMywXQEsW6XjU%2FfQYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=c161d69003&ccb=9-4&oh=00_AYAD09rglx27AYQez8gHTYXq9hgEiYb-gkQvOL4ZhL3XSw&oe=66D4AB01&_nc_sid=10d13b,959621.0,n e r h e l l e n e r k e n e n e z r come septemb 19
3443345856050943306,2024-08-26T19:00:00.000Z,"me teaching my parents what sigma means

📺: terminator 2: judgement day",https://www.instagram.com/p/C_JOM_8utVK/,37.412,1209693.0,https://scontent-gru1-1.cdninstagram.com/o1/v/t16/f2/m69/An96os3EK26HGF8t5TQFjBpi9x-lTLMiDNq7giT-PQiR7siMBahcBsnCk_PFnlZG7CZ3MwAwJ02hySYHZ_7WjWKu.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=104&vs=1205407587268682_2835149139&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTlM3QlJOY0libjg2ejRFQUIxNmczXzN1SUFjYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBQkNQeHVNaUJzYkRtWUVBR1ozSWM5TWdFbEZicV9FQUFBRhUCAsgBACgAGAAbABUAACa2wcCQkPLbPxUCKAJDMywXQEK0vGp%2B%2BdsYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=a338803825&ccb=9-4&oh=00_AYBYfSuURSjzbcBCdpU0NZMVmkngWarxMiYhqv0OBocZqg&oe=66D4BA05&_nc_sid=10d13b,324817.0,
3442479273701852918,2024-08-25T15:00:03.000Z,"i got ur back besties

📺: incoming, now playing",https://www.instagram.com/p/C_GJKkPpMb2/,36.757,11050793.0,https://instagram.fkwi4-3.fna.fbcdn.net/o1/v/t16/f2/m69/An-Isfqd3FdU9zRQCGywctVkvex-hUFPPRRnIyV38bNF1n6PC1wrQ423NcU38Aj4wthaXXNq5aTyat7CJUhkheLz.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=105&vs=8249593168417454_1546349921&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT3h2T3hQSVQ4c3pYeVVFQUZnWEZGMGpzUEpyYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDTXNPaHRwSXV0YnhpUUVBQm1zemJzd3pzbDBicV9FQUFBRhUCAsgBACgAGAAbABUAACbspZXQ2ayoQBUCKAJDMywXQEJfO2RaHKwYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=dfea257e38&ccb=9-4&oh=00_AYDw2dUtUGB9LsilBjpD3pX98eUNyHR2_zAWIGwTmqQWcw&oe=66D4C26A&_nc_sid=10d13b,5818812.0,
3441171489078478725,2024-08-23T19:00:00.000Z,the LOVE ON THE SPECTRUM cast reveal their profile icons and every choice is perfect,https://www.instagram.com/p/C_Bfzy5uYeF/,52.51,772711.0,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m69/An_hfD3EsW_3ULa6bOqeHE5piH3qIJaM63eBrl6aX-7Vd5-YXfrb9qzMojmui3Kh-PTwlTyXkxxu4BoFIZU4vKKo.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=101&vs=1174838050465540_4240447072&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRjFkSUFOX3BRdTU3N1VIQVA3aWhVOURsQmdjYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKMG5PeHQ5Uk5kdEJRQURBSUZLeE52SEZXdGdicV9FQUFBRhUCAsgBACgAGAAbABUAACaCys7L%2F8%2BEQBUCKAJDMywXQEpBR64UeuEYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=7fa8a23928&ccb=9-4&oh=00_AYDpMpyaKyoQ-l9pkYg497jpgTyYNGZvnvgbAIZFJRwUtQ&oe=66D4CD37&_nc_sid=10d13b,127709.0,l v e n h e p e c r u cast reveal profil icon everi choic perfect
3441708971896417882,2024-08-24T13:00:03.000Z,"i thought everyone knew good bowlers wear heels??

📺: the umbrella academy: season 4",https://www.instagram.com/p/C_DaBMyKS5a/,50.517,1294421.0,https://scontent-ssn1-1.cdninstagram.com/o1/v/t16/f2/m69/An9ANkT05PNKTkItmXl2VITqjhJAPswJpYnuqmbL_utpc8HMUXN-SNNn4cA0D_cAD5Hiy7YhK03j1d8NUk2hjz0n.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=111&vs=1052437766271823_2759627431&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRWQyM2hQclRaTFB6X29jQVBiRlpENHF3U3BEYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPbGhPaHVzR1NuckgwSURBRDduQnpuRnRoZHRicV9FQUFBRhUCAsgBACgAGAAbABUAACa6rt311aT7PxUCKAJDMywXQElBBiTdLxsYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=93e919169e&ccb=9-4&oh=00_AYA2HY1JzcUABa9oUw4_CJ8HRFBY6pYwYMAZ2bInpXSDow&oe=66D4C23C&_nc_sid=10d13b,366737.0,
3441141193713091474,2024-08-23T18:00:00.000Z,"taking notes and using this pep talk later

📺: incoming, now playing",https://www.instagram.com/p/C_BY68JO4OS/,37.829,3624091.0,https://instagram.fdac96-1.fna.fbcdn.net/o1/v/t16/f2/m69/An9rh-lW8nhJMbArdLf0g6CXG_hTv7goxT5Rg_3V_6foFkHDIooOKpil3Zu6VcP9vJkwG1OzwWYEpDwYj6jr_Me_.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=107&vs=8696002240428395_93174897&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUpWSUFQd3lzODJxWmNFQU9Hd0RIMzFSNWc0YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKdmlPQnUweng1SVVzSUJBSG9mZmtsdVdSQkVicV9FQUFBRhUCAsgBACgAGAAbABUAACb4jauOibjHQRUCKAJDMywXQELqHKwIMScYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=4e5a76f6da&ccb=9-4&oh=00_AYBg_aDAh0DH3yP-t91Ngesqu4mIiqa8vf480Z6EY7DkqA&oe=66D4CC19&_nc_sid=10d13b,882376.0,
3441080733877729581,2024-08-23T16:00:00.000Z,"omg we finally made it. THEY SAID THE THING

📺: emily in paris: season 4",https://www.instagram.com/p/C_BLLIiOPkt/,37.1,1866471.0,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m69/An-eGGWWb3p64O-oKxCmPKR0qqNJDdRmTOjWN7M-tGzIJt-Jy6h9ZX9OmTg1D76EFgAuD-v8zeQ689E8PhoXj0I.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=104&vs=534455345775962_3225268154&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQnZUcUFJNkQyd1Z4aG9JQUh3YU8tOTBtQjl6YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKLURQQnVxWkVVaTVMSURBSkppZlllRHZmNTRicV9FQUFBRhUCAsgBACgAGAAbABUAACaauOimh%2B%2BJQBUCKAJDMywXQEKMzMzMzM0YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=13334b4ad0&ccb=9-4&oh=00_AYDxUX0zHZjH7-Pdh2Jy_NfiJGjdByoW21duOtWAcpz2mw&oe=66D4A6C5&_nc_sid=10d13b,437028.0,h e h e h n g emili pari season 4
3441111252698964967,2024-08-23T17:00:00.000Z,"ok but can i hang out with them on-set?

📺: that ‘90s show: part 3, now playing",https://www.instagram.com/p/C_BSHPZuKPn/,36.6,838578.0,https://instagram.fbra3-1.fna.fbcdn.net/o1/v/t16/f2/m69/An9H0E6htbHso4IPMBjKgwzHvPHAqPcafVODLGFtLnxWyvrZjRawRtDKMz_Tc94lR8XnpvJw0-zmlUQ0xwS8cWPm.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=100&vs=1717974045682428_3833532082&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTkZzU0FmMU5wMC1ucElDQU9Kb2Y0SDc3R3BDYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOYjdPQnRFQUdJRVloSUJBR0dPMjdKSFpMMElicV9FQUFBRhUCAsgBACgAGAAbABUAACb499eht9%2BVQBUCKAJDMywXQEJMzMzMzM0YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=e9e7627b14&ccb=9-4&oh=00_AYAJXbGr5qCj7aKecIwJb_Vx-G5YiHomAyNtL6jhwfz1qQ&oe=66D4B350&_nc_sid=10d13b,152182.0,
3439690350195365731,2024-08-21T18:00:41.000Z,ooohhh things are gonna get messy and i love it. THAT ‘90S SHOW: PART 3 coming tomorrow,https://www.instagram.com/p/C-8PCY0u9dj/,55.18,2253334.0,https://instagram.fbhx7-1.fna.fbcdn.net/o1/v/t16/f1/m86/CA47CC4277856DDBEEE828635874CDAD_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=2283193202028628_2830199125&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DQTQ3Q0M0Mjc3ODU2RERCRUVFODI4NjM1ODc0Q0RBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGdUhPQnNBZHhTOU4yb0ZBT0RIM01UYk9OZ3VicV9FQUFBRhUCAsgBACgAGAAbABUAACb60eCdraXHPxUCKAJDMywXQEuXCj1wo9cYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=2660ce5a23&ccb=9-4&oh=00_AYDrBNufWz1HocEAUfNNKh9hGZSaqmXt0s8ByxETLfvxhQ&oe=66D4AB4A&_nc_sid=10d13b,581022.0,h 90 h w p r 3 come tomorrow
3439823282107707753,2024-08-21T23:00:04.000Z,ok well i know where im going for 4th meal later. INCOMING premieres friday!,https://www.instagram.com/p/C-8tQzUJfFp/,38.25,1054390.0,https://scontent-hou1-1.cdninstagram.com/o1/v/t16/f2/m69/An8BpmN7NIYCK4Kuj4n8GM0c8xM5lMJB4iP2dRTt4XAQ-LP5aBuoWV8e4VLcJ-Defr2T2Uk9qdS_a9hF3H0NmiI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=106&vs=1028710295565576_381935751&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT2llMEJOdngydkdqWjREQUdrOUhnbG9BV3NrYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDRVBMeHM0bUN4eEJad0dBQmdqcEdWMzNfeHpicV9FQUFBRhUCAsgBACgAGAAbABUAACaUtvv7lf3DPxUCKAJDMywXQEMgAAAAAAAYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=24fb3c64c2&ccb=9-4&oh=00_AYBvMhKS767lybZUJzF3wGEFTBVRl4DjG7Hh1KEWnmPSsA&oe=66D4CBA6&_nc_sid=10d13b,173739.0,n c n g premier friday
3439785642012227880,2024-08-21T22:00:03.000Z,you wouldn’t like @alexandradaddario when she’s angry. anne rice's MAYFAIR WITCHES is now playing!,https://www.instagram.com/p/C-8ktEPoLko/,66.901,973685.0,https://scontent-atl3-1.cdninstagram.com/o1/v/t16/f2/m69/An9wIDzwPr3c3x-bqIH3fgB7jI2JWG84D4npep6GW1cqyEZfrueYOhjiBiCNYQiQydZOfH0VyRR1oj6wWmAu3yjx.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=100&vs=7992675310851506_1201104015&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSVZyUlJrZkQ1S2RiNmdEQUF0TDJQV1FidTB1YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDTWRNUnM2UkZWU1B0UUJBSUZrOXVQdXBZdzJicV9FQUFBRhUCAsgBACgAGAAbABUAACagipC1n56CQBUCKAJDMywXQFC5mZmZmZoYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=ccd62f97ee&ccb=9-4&oh=00_AYBG_oaPnrTkUGEw1dpSBgEglVNtaVX1PyjsLTuiqqYRfg&oe=66D4BE12&_nc_sid=10d13b,221060.0,f r w c h e play
3439752117998982662,2024-08-21T20:00:00.000Z,"see how @joolieanniemarie shares her favorite netflix stuff with you? very mindful.

check out all the titles jools hand-picked in her VERY DEMURE, VERY MINDFUL row on netflix!",https://www.instagram.com/p/C-8dFOkuhYG/,35.458,2163664.0,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m69/An-i-zmGy5OsUStCeh5p7qogIdy3Z5Jr2KCIrcXxCeWuxu7GytE7I1c_PUjVL0TbZ75--JvjLH7EwH-FO8T8puxB.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=108&vs=947967950425784_977820131&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ2VJUFFkWXhNcms4SjhEQUhNRXhTQVktSWtTYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGa1pOUnVzZEJERzl3b2NBRy1uVHV1c25wcGVicV9FQUFBRhUCAsgBACgAGAAbABUAACba25P7k5DhPxUCKAJDMywXQEG6n752yLQYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=0fcf653374&ccb=9-4&oh=00_AYBRy2gF45PmMtMijn1bpKrwgjs0ES8mULiexSehwZ_LCw&oe=66D4B8AC&_nc_sid=10d13b,557777.0,v e r e u r e v e r n f u l row netflix
3438990327787592103,2024-08-20T19:36:06.000Z,"Squid Game: Unleashed, a new mobile game based on the hit series, is coming soon to @netflixgames",https://www.instagram.com/p/C-5v3uJyJmn/,65.466,2679910.0,https://instagram.fcgh29-1.fna.fbcdn.net/o1/v/t16/f1/m86/2541B4556554DBA07A92DE2DD69DA8BA_video_dashinit.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=107&vs=1141826026878986_872986321&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yNTQxQjQ1NTY1NTREQkEwN0E5MkRFMkRENjlEQThCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOS05MaHVWSnNkend2Z05BUEFDOGZKR3JwQW1icV9FQUFBRhUCAsgBACgAGAAbABUAACbcraaT%2B534PxUCKAJDMywXQFBd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0d7d61389b&ccb=9-4&oh=00_AYCvmUgUROqI0z63_JuUGnk68EwW2m167lIlnE_dVcU2VA&oe=66D4BC1B&_nc_sid=10d13b,522288.0,squid game unleash new mobil game base hit seri come soon netflixgam
3439201319506566193,2024-08-21T12:00:03.000Z,girl group loading... POP STAR ACADEMY: KATSEYE: is now playing! ✨,https://www.instagram.com/p/C-6f2DgPlwx/,34.837,1740384.0,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m69/An_CP4XFmm7m7w7UBHaLURaA0grvarappj1eJvSYhqSVT_SNot68ld3fxHXJmkKaAdMYm4FTEWyOTR-BVSUZIPlK.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=102&vs=1677517656344926_4170828048&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQjBSSUFNV0I5V3BiendCQUdKVUp4ZTY3U2tBYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBSzRNeHVrQ2p5MWFJTUJBSWdNaXRpeHUxa0dicV9FQUFBRhUCAsgBACgAGAAbABUAACbEo9S5meLHPxUCKAJDMywXQEFpul41P30YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=62aba51456&ccb=9-4&oh=00_AYCQSfgE3oRMQxcGEFi-ETWTH6UxXaxL_4GrvWhg1xdxrQ&oe=66D4D446&_nc_sid=10d13b,418529.0,p p r c e k e e play
3438845026392324950,2024-08-20T14:00:06.000Z,from the creators of DAHMER comes MONSTERS: THE LYLE AND ERIK MENENDEZ STORY. premiering september 19,https://www.instagram.com/p/C-5O1Tru7tW/,35.386,2036834.0,https://instagram.fmcp2-1.fna.fbcdn.net/o1/v/t16/f2/m69/An9x3pkgEVXTEnuN3VRhz42FkpRkT39bTWixsxmhf-zeFNebwT23AsUl-JppHJbU0kpjInVrW54NMXBI77rbWDwm.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTQ0MC5iYXNlbGluZSJ9&_nc_cat=106&vs=1054135382858819_504664461&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSWdzeHhNUDh2ZzFtTG9EQVBGXzE3Uy10M3huYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESkhOUnQzVVI0SDd4TUZBT1B6T1hoZnBBSTFicV9FQUFBRhUCAsgBACgAGAAbABUAACb0w%2BSRssa3PxUCKAJDMywXQEGvGp%2B%2BdskYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=d59d1651f8&ccb=9-4&oh=00_AYCDDEseo3T6Wwo5gYhBJvQJbGioPe0ja4MTuOeVfBdnaQ&oe=66D4B4BC&_nc_sid=10d13b,463430.0,h e r come n e r h e l l e n e r k e n e n e z r premier septemb 19
3438146910947977758,2024-08-19T16:00:05.000Z,important PSA from the cast of INCOMING,https://www.instagram.com/p/C-2wGZAqSoe/,39.122,2116583.0,https://instagram.ftpa1-1.fna.fbcdn.net/o1/v/t16/f2/m69/An_jaW_IRrlj2bHNR0HrjNgcdhVO2Hfr3M8dz00xaPz2ywDjNfVxYO3kIgUonj9aPILLmm41FoWRzzaXj2_oPXoF.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_cat=107&vs=1053480559463289_2525029950&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXA1cVJPMXI1QzViTU1FQUE2dDZaX1ZGU1lnYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLRXpKQnN2cUV0RGhxd0RBTkdxbVBUakE2TnBicV9FQUFBRhUCAsgBACgAGAAbABUAACba49GV%2BufQPxUCKAJDMywXQEOPnbItDlYYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=3f5af55dab&ccb=9-4&oh=00_AYA5xFGz_GzC9jumi8XYZIKkctp4FDOfU3XYpbNehjItIA&oe=66D4C37F&_nc_sid=10d13b,562207.0,p cast n c n g
