channelId,channelName,channelTotalVideos,channelTotalViews,likes,commentsCount,hashtags/0,channelDescription,channelAvatarUrl,channelBannerUrl,numberOfSubscribers,comments,title,channelDescription_cleaned,title_cleaned
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,8000,436.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,one thing devon doesn't do: ﻿give up #cobrakai,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,6100,147.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,enjoy your life AND enjoy this brand new clip from #Heartstopper season 3 🍂,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,n enjoy brand new clip heartstopp season 3
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,716,12.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,Survival of the Thickest: Season 2 -- Start of Production!,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,surviv thickest season 2 start product
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,3100,62.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,demetri is essentially miyagi-do's personality hire #cobrakai,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,19000,469.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,miguel wants the sekai taikai trophy #cobrakai,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,570,15.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,The Mole S2 finale is out now! #TheMole,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,mole s2 final mole
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,923,19.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,Andra Day and Glenn Close face off in The Deliverance. On Netflix August 30th.,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,andra day glenn close face deliver netflix august 30th
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,5500,410.0,#GeekedWeek,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,Geeked Week 2024: Save The Date | Netflix,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,geek week 2024 save date netflix
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,2500,177.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,Godzilla Minus One/Minus Color | Official Trailer | Netflix,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,godzilla minu one minu color offici trailer netflix
UCGie8GMlUo3kBKIopdvumVQ,Netflix,8197,8744486331,3500,138.0,,"COBRA KAI NEVER DIES



Netflix is one of the world's leading entertainment services, with 278 million paid memberships in over 190 countries enjoying TV series, films and games across a wide variety of genres and languages. Members can play, pause and resume watching as much as they want, anytime, anywhere, and can change their plans at any time.",https://yt3.googleusercontent.com/c5D1xS3wEG2XDLhBaW_4VCJ081qcT5rxo7X3DO-0zabsBntw_D58KwiTXThWZaizcYNmpSMhRQ=s160-c-k-c0x00ffffff-no-rj,"https://yt3.googleusercontent.com/N-r6uCje4mlvrfZi9EFvJtXpowePrE0HhAJs_Yax9sSbecN2zuE8jHdU79-gf1e_gxhMCOUxWg=w2560-fcrop64=1,00005a57ffffa5a8-k-c0xffffffff-no-nd-rj",28800000,,Secret World of Sound with David Attenborough | Official Trailer | Netflix,c b r k n e v e r e netflix one world lead entertain servic 278 million paid membership 190 countri enjoy v seri film game across wide varieti genr languag member play paus resum watch much want anytim anywher chang plan time,secret world sound david attenborough offici trailer netflix
